,year,set,year_list,era,name,is_full_career,is_multi_year,bref_id,bref_url,league,team,nationality,player_type,nicknames,version,source,is_stats_estimate,chart_version,ignore_cache,disable_cache_cleaning,is_variable_speed_00_01,is_wotc,is_running_in_flask,load_time,warnings,positions_and_defense_string,ip,hand,accolades,icons,points,points_estimated,stats.G,stats.H,stats.R,stats.1B,stats.2B,stats.3B,stats.AB,stats.BB,stats.CS,stats.HR,stats.PA,stats.SB,stats.SF,stats.SH,stats.SO,stats.TB,stats.HBP,stats.IBB,stats.RBI,stats.age,stats.GIDP,stats.bWAR,stats.dWAR,stats.hand,stats.name,stats.type,stats.GO/AO,stats.IF/FB,stats.lg_ID,stats.is_hof,stats.bref_id,stats.team_ID,stats.year_ID,stats.bref_url,stats.accolades.H,stats.accolades.2B,stats.accolades.TB,stats.accolades.RBI,stats.accolades.mvp,stats.is_rookie,stats.positions.CF.g,stats.positions.CF.drs,stats.positions.CF.tzr,stats.positions.DH.g,stats.positions.DH.drs,stats.positions.DH.tzr,stats.positions.LF.g,stats.positions.LF.drs,stats.positions.LF.tzr,stats.positions.OF.g,stats.positions.OF.drs,stats.positions.OF.tzr,stats.hand_throw,stats.pos_season,stats.batting_avg,stats.nationality,stats.onbase_perc,stats.is_hr_leader,stats.is_sb_leader,stats.is_so_leader,stats.sprint_speed,stats.years_played,stats.award_summary,stats.slugging_perc,stats.rookie_status_year,stats.is_above_w_threshold,stats.onbase_plus_slugging,stats.is_above_hr_threshold,stats.is_above_sb_threshold,stats.is_above_so_threshold,stats.onbase_plus_slugging_plus,stats_period.type,image.edition,image.expansion,image.source.type,image.parallel,image.special_edition,image.output_folder_path,image.set_number,image.add_one_to_set_year,image.show_year_text,image.is_bordered,image.is_dark_mode,image.hide_team_logo,image.use_secondary_color,image.is_multi_colored,image.stat_highlights_type,chart.is_pitcher,chart.set,chart.is_expanded,chart.command,chart.outs,chart.sb,chart.values.PU,chart.values.SO,chart.values.GB,chart.values.FB,chart.values.BB,chart.values.1B,chart.values.1B+,chart.values.2B,chart.values.3B,chart.values.HR,chart.ranges.SO,chart.ranges.GB,chart.ranges.FB,chart.ranges.BB,chart.ranges.1B,chart.ranges.1B+,chart.ranges.2B,chart.ranges.3B,chart.ranges.HR,positions_and_defense.LF/RF,speed.speed,speed.letter,projected.PA,projected.SO,projected.BB,projected.1B,projected.2B,projected.3B,projected.HR,projected.H,projected.AB,projected.batting_avg,projected.onbase_perc,projected.slugging_perc,projected.onbase_plus_slugging,projected.onbase_plus_slugging_plus,points_breakdown.ba,points_breakdown.obp,points_breakdown.slg,points_breakdown.hr,points_breakdown.defense,points_breakdown.speed,points_breakdown.ip,points_breakdown.icons,points_breakdown.out_distribution,points_breakdown.bonus,points_breakdown.command_out_multiplier,points_breakdown.normalizer,points_breakdown.allow_negatives,points_breakdown.multi_inning_mutliplier,points_estimated_breakdown.ba,points_estimated_breakdown.obp,points_estimated_breakdown.slg,points_estimated_breakdown.hr,points_estimated_breakdown.defense,points_estimated_breakdown.speed,points_estimated_breakdown.ip,points_estimated_breakdown.icons,points_estimated_breakdown.out_distribution,points_estimated_breakdown.bonus,points_estimated_breakdown.command_out_multiplier,points_estimated_breakdown.normalizer,points_estimated_breakdown.allow_negatives,points_estimated_breakdown.multi_inning_mutliplier,stats.positions.2B.g,stats.positions.2B.drs,stats.positions.2B.tzr,stats.positions.SS.g,stats.positions.SS.drs,stats.positions.SS.tzr,chart.hr_range_start,positions_and_defense.SS,stats.positions.1B.g,stats.positions.1B.drs,stats.positions.1B.tzr,positions_and_defense.CF,stats.accolades.BB,stats.accolades.HR,stats.accolades.allstar,stats.accolades.silver_sluggers,stats.positions.3B.g,stats.positions.3B.drs,stats.positions.3B.tzr,positions_and_defense.3B,positions_and_defense.2B,stats.positions.C.g,stats.positions.C.drs,stats.positions.C.tzr,positions_and_defense.C,stats.W,stats.GS,stats.IP,stats.SV,stats.ROE,stats.whip,stats.IP/GS,stats.positions.P.g,stats.positions.P.drs,stats.positions.P.tzr,stats.PA_unknown,stats.is_sv_leader,stats.batters_faced,stats.earned_run_avg,stats.batting_avg_bip,chart.ranges.PU,positions_and_defense.STARTER,stats.accolades.SV,positions_and_defense.CLOSER,stats.positions.RF.g,stats.positions.RF.drs,stats.positions.RF.tzr,positions_and_defense.1B,stats.accolades.awards,stats.accolades.R,stats.accolades.3B,stats.accolades.WAR,stats.accolades.batting_avg,stats.accolades.onbase_perc,stats.accolades.slugging_perc,stats.accolades.onbase_plus_slugging,stats.accolades.onbase_plus_slugging_plus,stats.accolades.W,stats.accolades.CG,stats.accolades.IP,stats.accolades.SHO,stats.accolades.fip,stats.accolades.SO_p,stats.accolades.whip,stats.accolades.cyyoung,stats.accolades.win_loss_perc,stats.accolades.earned_run_avg,stats.accolades.earned_run_avg_plus,stats.accolades.strikeouts_per_nine,positions_and_defense.RELIEVER,stats.accolades.SB,stats.accolades.gold_gloves,positions_and_defense.OF,positions_and_defense.DH
153,2001,2002,[2001],STEROID ERA,Jose Vizcaino,False,False,vizcajo01,,MLB,HOU,NONE,Hitter,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],SS +2 2B +1,0,S,"['69 OPS+', '-0.1 WAR']",[],120,150,107.0,71.0,38.0,59.0,8.0,3.0,256.0,15.0,2.0,1.0,282.0,3.0,0.0,9.0,33.0,88.0,2.0,0.0,14.0,33.0,6.0,-0.1,0.0,Both,José Vizcaíno,Hitter,1.33,0.12,NL,False,vizcajo01,HOU,2001.0,https://www.baseball-reference.com/players/v/vizcajo01.shtml,,,,,,False,,,,,,,,,,,,,Right,H64/5,0.277,DO,0.322,False,False,False,,"['1989', '1990', '1991', '1992', '1993', '1994', '1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006']",,0.344,1991.0,False,0.666,False,False,False,69.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,154,False,False,False,False,False,False,False,NONE,False,2002,True,10,7,0.0,0,0,5,2,2,10,0,0,1,0,—,1–5,6–7,8–9,10–19,—,—,20–26,27+,,19,A,282,37.9177,19.6802,61.9813,4.8684,4.7376,1.2171,72.8045,262.3198,0.2775,0.328,0.3461,0.6741,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,17.0,54.271,-6.84,-12.231,31.2,63.0,0.0,0.0,0.0,0.0,0.85,1.0,False,1.0,18.0,,-1.0,53.0,,-1.0,27.0,2.0,,,,,,,,,7.0,,-1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2001,2002,[2001],STEROID ERA,Daryle Ward,False,False,wardda01,,MLB,HOU,NONE,Hitter,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],LF/RF +0,0,L,"['95 OPS+', '-0.3 WAR']",[],120,120,95.0,56.0,21.0,32.0,15.0,0.0,213.0,19.0,0.0,9.0,235.0,0.0,2.0,0.0,48.0,98.0,1.0,4.0,39.0,26.0,3.0,-0.3,-0.7,Left,Daryle Ward,Hitter,1.11,0.12,NL,False,wardda01,HOU,2001.0,https://www.baseball-reference.com/players/w/wardda01.shtml,,,,,,False,,,,3.0,,,27.0,,-1.0,42.0,,-4.0,Left,H79/3D,0.263,US,0.323,False,False,False,,"['1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007', '2008']",,0.46,1999.0,False,0.783,False,False,False,95.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,155,False,False,False,False,False,False,False,NONE,False,2002,True,9,6,0.0,0,3,2,1,3,6,0,3,0,2,1–3,4–5,6,7–9,10–15,—,16–18,—,19+,0.0,9,C,235,44.059,19.2261,33.2506,14.444,0.0,7.8116,55.5063,215.7739,0.2572,0.318,0.4328,0.7508,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,12.267,49.0,42.147,23.213,0.0,-7.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,,,,,,,,,9.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2001,2002,[2001],STEROID ERA,Carlos Beltran,False,False,beltrca01,,MLB,KCR,NONE,Hitter,['Ivan'],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],CF +3 LF/RF +2,0,S,"['2ND IN 3B', '8TH IN SB', '8TH IN HITS', '8TH IN TOTAL BASES', '8TH IN WAR', '9TH IN RUNS', '101 RBI']",[],470,430,155.0,189.0,106.0,121.0,32.0,12.0,617.0,52.0,1.0,24.0,680.0,31.0,5.0,1.0,120.0,317.0,5.0,2.0,101.0,24.0,7.0,6.5,1.0,Both,Carlos Beltrán,Hitter,1.0,0.11,AL,False,beltrca01,KCR,2001.0,https://www.baseball-reference.com/players/b/beltrca01.shtml,['2001 AL 189 (8TH)'],,['2001 AL 317 (8TH)'],,,False,152.0,,5.0,3.0,,,,,,152.0,,5.0,Right,*8/D,0.306,PR,0.362,False,False,False,,"['1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010', '2011', '2012', '2013', '2014', '2015', '2016', '2017']",,0.514,1999.0,False,0.876,False,False,False,123.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,156,False,False,False,False,False,False,False,NONE,False,2002,True,11,6,0.0,0,2,2,2,3,6,1,1,1,2,1–2,3–4,5–6,7–9,10–15,16,17,18,19+,2.0,22,A,680,110.7958,62.1268,124.4346,23.9795,13.124,28.9619,190.5,617.8732,0.3083,0.3715,0.5302,0.9017,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,31.733,128.439,98.537,35.368,56.875,84.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['2001 AL 106 (9TH)'],['2001 AL 12 (2ND)'],['2001 AL 6.5 (8TH)'],,,,,,,,,,,,,,,,,,,['2001 AL 31 (8TH)'],,,
156,2001,2002,[2001],STEROID ERA,Dee Brown,False,False,brownde02,,MLB,KCR,NONE,Hitter,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],LF/RF +1,0,L,"['63 OPS+', '-0.4 WAR']",[],50,30,106.0,93.0,39.0,67.0,19.0,0.0,380.0,22.0,3.0,7.0,406.0,5.0,2.0,1.0,81.0,133.0,1.0,4.0,40.0,23.0,12.0,-0.4,-0.1,Left,Dee Brown,Hitter,1.32,0.14,AL,False,brownde02,KCR,2001.0,https://www.baseball-reference.com/players/b/brownde02.shtml,,,,,,True,4.0,,-1.0,20.0,,,77.0,,4.0,83.0,,3.0,Right,7D/H89,0.245,US,0.286,False,False,False,,"['1998', '1999', '2000', '2001', '2002', '2003', '2004', '2007']",,0.35,2001.0,False,0.636,False,False,False,63.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,157,False,False,False,False,False,False,False,NONE,False,2002,True,8,7,0.0,0,3,4,0,1,8,1,2,0,1,1–3,4–7,—,8,9–16,17,18–19,—,20+,1.0,13,B,406,77.1847,21.6958,67.3116,17.6464,0.0,6.807,91.7649,384.3042,0.2388,0.2795,0.3378,0.6173,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,5.257,-8.167,-12.853,1.796,24.375,21.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2001,2002,[2001],STEROID ERA,Roberto Hernandez,False,False,hernaro01,,MLB,KCR,NONE,Pitcher,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],CLOSER,1,R,"['8TH IN SAVES', '4.12 ERA', '1.404 WHIP']",[],80,100,63.0,69.0,34.0,52.0,9.0,1.0,259.0,26.0,1.0,7.0,287.0,10.0,0.0,1.0,46.0,101.0,1.0,3.0,,36.0,11.0,0.7,0.0,Right,Roberto Hernández,Pitcher,1.2,0.12,AL,False,hernaro01,KCR,2001.0,https://www.baseball-reference.com/players/h/hernaro01.shtml,,,,,,False,,,,,,,,,,,,,Right,,0.266,PR,0.336,False,,False,,"['1991', '1992', '1993', '1994', '1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007']",,0.39,1992.0,False,0.726,False,False,False,,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,158,False,False,False,False,False,False,False,NONE,True,2002,True,1,19,0.0,3,5,7,4,0,1,0,0,0,0,4–8,9–15,16–19,—,20–23,,—,,24+,,0,C,287,53.669,24.2156,49.8663,10.6549,0.5812,6.1346,67.2369,262.7844,0.2559,0.3186,0.3709,0.6895,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,8.525,37.636,54.77,0.0,0.0,0.0,0.0,0.0,3.4,0.0,1.0,1.0,False,1.0,,,,,,,24.0,,,,,,,,,,,,,,,,,,,5.0,0.0,67.2,28.0,2.0,1.404,0.0,63.0,,,,False,287.0,4.12,0.301,1–3,,['2001 AL 28 (8TH)'],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2001,2002,[2001],STEROID ERA,Mark Quinn,False,False,quinnma01,,MLB,KCR,NONE,Hitter,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],LF/RF +1,0,R,"['91 OPS+', '1.0 WAR']",[],180,200,118.0,122.0,57.0,72.0,31.0,2.0,453.0,12.0,5.0,17.0,473.0,9.0,1.0,0.0,69.0,208.0,7.0,1.0,60.0,27.0,16.0,1.0,-0.3,Right,Mark Quinn,Hitter,1.29,0.13,AL,False,quinnma01,KCR,2001.0,https://www.baseball-reference.com/players/q/quinnma01.shtml,,,,,,False,,,,18.0,,,49.0,,1.0,99.0,,1.0,Right,97D/H,0.269,US,0.298,False,False,False,,"['1999', '2000', '2001', '2002']",,0.459,2000.0,False,0.757,False,False,False,91.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,159,False,False,False,False,False,False,False,NONE,False,2002,True,8,5,0.0,0,0,4,1,0,7,1,4,0,3,—,1–4,5,—,6–12,13,14–17,—,18+,1.0,15,B,473,73.1778,19.6948,72.8382,31.7213,0.0,19.0931,123.6526,453.3052,0.2728,0.3031,0.4691,0.7722,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,18.21,26.876,63.163,32.476,24.375,35.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2001,2002,[2001],STEROID ERA,Joe Randa,False,False,randajo01,,MLB,KCR,NONE,Hitter,['The Joker'],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],3B +1,0,R,"['77 OPS+', '1.2 WAR']",[],120,120,151.0,147.0,59.0,98.0,34.0,2.0,581.0,42.0,2.0,13.0,636.0,3.0,6.0,1.0,80.0,224.0,6.0,2.0,83.0,31.0,15.0,1.2,0.8,Right,Joe Randa,Hitter,0.95,0.13,AL,False,randajo01,KCR,2001.0,https://www.baseball-reference.com/players/r/randajo01.shtml,,,,,,False,,,,14.0,,,,,,,,,Right,*5D/4,0.253,US,0.307,False,False,False,,"['1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006']",,0.386,1996.0,False,0.693,False,False,False,77.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,160,False,False,False,False,False,False,False,NONE,False,2002,True,9,6,0.0,0,0,4,2,3,7,0,3,0,1,—,1–4,5–6,7–9,10–16,—,17–19,—,20+,,13,B,636,91.9561,52.0331,99.0837,39.0911,0.0,12.0465,150.2213,583.9669,0.2572,0.318,0.3861,0.7041,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,12.267,49.0,15.111,4.623,16.25,21.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,1.0,,-1.0,,,,,,,,,,,,,,137.0,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2001,2002,[2001],STEROID ERA,Dan Reichert,False,False,reichda01,,MLB,KCR,NONE,Pitcher,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],STARTER,6,R,"['5.63 ERA', '1.61 WHIP']",[],190,250,27.0,131.0,83.0,94.0,19.0,4.0,472.0,67.0,2.0,14.0,554.0,8.0,4.0,3.0,77.0,200.0,8.0,2.0,,24.0,25.0,0.1,0.0,Right,Dan Reichert,Pitcher,2.31,0.08,AL,False,reichda01,KCR,2001.0,https://www.baseball-reference.com/players/r/reichda01.shtml,,,,,,False,,,,,,,,,,,,,Right,,0.278,US,0.374,False,,False,,"['1999', '2000', '2001', '2002', '2003']",,0.424,2000.0,False,0.798,False,False,False,,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,161,False,False,False,False,False,False,False,NONE,True,2002,True,2,16,0.0,2,3,9,2,2,2,0,0,0,0,3–5,6–14,15–16,17–18,19–22,,—,,23+,,0,C,554,74.236,74.79,105.26,18.282,0.9972,10.526,135.0652,479.21,0.2818,0.3788,0.3901,0.7689,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,4.612,0.0,186.48,0.0,0.0,0.0,33.333,0.0,26.2,0.0,1.0,1.0,False,1.0,,,,,,,23.0,,,,,,,,,,,,,,,,,,,8.0,19.0,123.0,0.0,7.0,1.61,5.8,27.0,,,,False,554.0,5.63,0.304,1–2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2001,2002,[2001],STEROID ERA,Jeff Suppan,False,False,suppaje01,,MLB,KCR,NONE,Pitcher,['Soup'],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],STARTER,6,R,"['4.37 ERA', '1.379 WHIP']",[],310,330,34.0,227.0,120.0,155.0,37.0,9.0,849.0,74.0,6.0,26.0,946.0,15.0,6.0,5.0,120.0,360.0,12.0,3.0,,26.0,16.0,2.4,0.0,Right,Jeff Suppan,Pitcher,1.16,0.13,AL,False,suppaje01,KCR,2001.0,https://www.baseball-reference.com/players/s/suppaje01.shtml,,,,,,False,,,,,,,,,,,,,Right,,0.267,US,0.333,False,,False,,"['1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010', '2012']",,0.424,1997.0,False,0.757,False,False,False,,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,162,False,False,False,False,False,False,False,NONE,True,2002,True,4,16,0.0,3,3,6,4,1,2,0,1,0,0,4–6,7–12,13–16,17,18–19,,20,,21+,,0,C,946,130.548,86.3225,158.455,56.5235,1.2771,13.4805,229.7361,859.6775,0.2672,0.3341,0.383,0.7171,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,12.825,77.7,199.733,0.0,0.0,0.0,33.333,0.0,7.5,0.0,1.0,1.0,False,1.0,,,,,,,23.0,,,,,,,,,,,,,,,,,,,10.0,34.0,218.1,0.0,8.0,1.379,6.4,34.0,,,,False,946.0,4.37,0.283,1–3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2001,2002,[2001],STEROID ERA,Mike Sweeney,False,False,sweenmi01,,MLB,KCR,NONE,Hitter,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],1B +0,0,R,"['ALL STAR', '2ND IN 2B', '10TH IN SLG', '21ST IN MVP', '.304 BATTING AVG']",[],310,320,147.0,170.0,97.0,95.0,46.0,0.0,559.0,64.0,3.0,29.0,632.0,10.0,6.0,1.0,64.0,303.0,2.0,13.0,99.0,27.0,13.0,4.6,-0.1,Right,Mike Sweeney,Hitter,0.87,0.14,AL,False,sweenmi01,KCR,2001.0,https://www.baseball-reference.com/players/s/sweenmi01.shtml,,['2001 AL 46 (2ND)'],,,"['2001 AL (21, 1%)']",False,,,,38.0,,,,,,,,,Right,3D/H,0.304,US,0.374,False,False,False,,"['1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010']","AS,MVP-21",0.542,1996.0,False,0.916,False,False,False,133.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,163,False,False,False,False,False,False,False,NONE,False,2002,True,11,6,0.0,0,0,3,3,3,6,0,3,0,2,—,1–3,4–6,7–9,10–15,—,16–18,—,19+,,14,B,632,78.5797,57.7414,103.4533,46.682,0.0,26.9175,177.0529,574.2586,0.3083,0.3715,0.5302,0.9017,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,31.733,128.439,98.537,35.368,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,,,,,,,,,108.0,,8.0,,,,['2001'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,['2001 AL .542 (10TH)'],,,,,,,,,,,,,,,,,,,
163,2001,2002,[2001],STEROID ERA,Kris Wilson,False,False,wilsokr01,,MLB,KCR,NONE,Pitcher,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],STARTER,6,R,"['5.19 ERA', '1.5 WHIP']",[],20,80,29.0,132.0,78.0,78.0,22.0,6.0,444.0,32.0,2.0,26.0,487.0,2.0,3.0,1.0,67.0,244.0,7.0,0.0,,24.0,15.0,-0.4,0.0,Right,Kris Wilson,Pitcher,1.25,0.12,AL,False,wilsokr01,KCR,2001.0,https://www.baseball-reference.com/players/w/wilsokr01.shtml,,,,,,True,,,,,,,,,,,,,Right,,0.297,US,0.352,False,,False,,"['2000', '2001', '2002', '2003', '2006']",,0.55,2001.0,False,0.901,False,False,False,,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,164,False,False,False,False,False,False,False,NONE,True,2002,True,2,17,0.0,3,3,7,4,0,1,0,1,0,1,4–6,7–13,14–17,—,18,,19,,20+,,0,C,487,65.258,36.525,77.92,30.681,0.8766,23.863,133.3406,450.475,0.296,0.3488,0.5269,0.8757,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,0.0,33.6,0.0,0.0,0.0,0.0,33.333,0.0,11.2,0.0,1.0,1.0,False,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,109.1,1.0,9.0,1.5,5.6,29.0,,,,False,487.0,5.19,0.299,1–3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2001,2002,[2001],STEROID ERA,Terry Adams,False,False,adamste01,,MLB,LAD,NONE,Pitcher,[],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],STARTER,7,R,"['3RD IN FIP', '4.33 ERA', '1.359 WHIP']",[],450,440,43.0,172.0,84.0,129.0,32.0,2.0,645.0,54.0,4.0,9.0,708.0,11.0,0.0,6.0,141.0,235.0,3.0,1.0,,28.0,17.0,2.0,0.0,Right,Terry Adams,Pitcher,1.97,0.13,NL,False,adamste01,LAD,2001.0,https://www.baseball-reference.com/players/a/adamste01.shtml,,,,,,False,,,,,,,,,,,,,Right,,0.267,US,0.326,False,,False,,"['1995', '1996', '1997', '1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005']",,0.364,1996.0,False,0.691,False,False,False,,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,165,False,False,False,False,False,False,False,NONE,True,2002,True,4,16,0.0,2,5,7,2,1,3,0,0,0,0,3–7,8–14,15–16,17,18–26,,—,,27+,,0,C,708,147.264,64.605,143.37,17.523,0.9558,10.089,171.9378,643.395,0.2672,0.3341,0.3445,0.6786,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,12.825,77.7,271.6,0.0,0.0,0.0,66.667,0.0,13.8,0.0,1.0,1.0,False,1.0,,,,,,,27.0,,,,,,,,,,,,,,,,,,,12.0,22.0,166.1,0.0,4.0,1.359,6.2,43.0,,,,False,708.0,4.33,0.329,1–2,0.0,,,,,,,,,,,,,,,,,,,,['2001 NL 3.09 (3RD)'],,,,,,,,,,,,
165,2001,2002,[2001],STEROID ERA,Adrian Beltre,False,False,beltrad01,,MLB,LAD,NONE,Hitter,['El Koja'],3.9.1,WOTC,False,0,False,False,False,True,False,0.0,[],3B +1,0,R,"['91 OPS+', '0.8 WAR']",[],200,200,126.0,126.0,59.0,87.0,22.0,4.0,475.0,28.0,4.0,13.0,515.0,13.0,5.0,2.0,82.0,195.0,5.0,1.0,60.0,22.0,9.0,0.8,-0.2,Right,Adrián Beltré,Hitter,0.82,0.15,NL,False,beltrad01,LAD,2001.0,https://www.baseball-reference.com/players/b/beltrad01.shtml,,,,,,False,,,,,,,,,,,,,Right,*5/H6,0.265,DO,0.31,False,False,False,,"['1998', '1999', '2000', '2001', '2002', '2003', '2004', '2005', '2006', '2007', '2008', '2009', '2010', '2011', '2012', '2013', '2014', '2015', '2016', '2017', '2018']",,0.411,1998.0,False,0.72,False,False,False,91.0,REGULAR,NONE,BS,EMPTY,NONE,NONE,/Users/matthewgula/Repositories/mlb_showdown_card_bot/mlb_showdown_bot/output,166,False,False,False,False,False,False,False,NONE,False,2002,True,9,6,0.0,0,2,2,2,2,7,1,2,0,2,1–2,3–4,5–6,7–8,9–15,16,17–18,—,19+,,18,A,515,89.1903,34.7692,87.5974,24.2895,0.0,17.1191,129.006,480.2308,0.2686,0.318,0.4262,0.7442,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,16.61,49.0,38.326,23.213,16.25,56.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1.0,,,,2.0,,0.0,,,,,,,,,,,124.0,,-4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
